208.166;3418.703;0.034
208.666;3406.081;0.032
209.166;3393.467;0.034
209.666;3380.862;0.032
210.166;3368.264;0.032
210.666;3355.675;0.032
211.166;3343.093;0.032
211.666;3330.52;0.032
212.166;3317.954;0.033
212.666;3305.397;0.033
213.166;3292.849;0.033
213.666;3280.308;0.035
214.166;3267.777;0.033
214.666;3255.253;0.033
215.166;3242.738;0.033
215.666;3230.231;0.033
216.166;3217.732;0.033
216.666;3205.242;0.033
217.166;3192.76;0.033
217.666;3180.286;0.033
218.166;3167.82;0.033
218.666;3155.363;0.032
219.166;3142.913;0.032
219.666;3130.472;0.032
220.166;3118.039;0.032
220.666;3105.613;0.032
221.166;3093.196;0.032
221.666;3080.787;0.032
222.166;3068.386;0.032
222.666;3055.992;0.032
223.166;3043.607;0.032
223.666;3031.23;0.031
224.166;3018.86;0.032
224.666;3006.499;0.031
225.166;2994.145;0.031
225.666;2981.799;0.031
226.166;2969.461;0.031
226.666;2957.131;0.031
227.166;2944.808;0.031
227.666;2932.493;0.031
228.166;2920.186;0.031
228.666;2907.886;0.03
229.166;2895.594;0.03
229.666;2883.31;0.03
230.166;2871.033;0.03
230.666;2858.764;0.031
231.166;2846.502;0.031
231.666;2834.248;0.031
232.166;2822.002;0.032
232.666;2809.764;0.031
233.166;2797.533;0.031
233.666;2785.31;0.031
234.166;2773.095;0.031
234.666;2760.888;0.031
235.166;2748.688;0.031
235.666;2736.497;0.032
236.166;2724.313;0.032
236.666;2712.137;0.033
237.166;2699.969;0.03
237.666;2687.809;0.03
238.166;2675.656;0.031
238.666;2663.512;0.034
239.166;2651.375;0.03
239.666;2639.246;0.03
240.166;2627.124;0.029
240.666;2615.01;0.031
241.166;2602.903;0.029
241.666;2590.803;0.03
242.166;2578.711;0.029
242.666;2566.627;0.03
243.166;2554.55;0.031
243.666;2542.48;0.029
244.166;2530.418;0.029
244.666;2518.363;0.03
245.166;2506.316;0.03
245.666;2494.275;0.029
246.166;2482.242;0.029
246.666;2470.217;0.029
247.166;2458.198;0.029
247.666;2446.187;0.029
248.166;2434.183;0.029
248.666;2422.187;0.029
249.166;2410.197;0.029
249.666;2398.215;0.03
250.166;2386.241;0.028
250.666;2374.273;0.028
251.166;2362.312;0.028
251.666;2350.358;0.028
252.166;2338.411;0.028
252.666;2326.472;0.03
